pose,punto,ang optimo,ang medido medio
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,115
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,119
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,102
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,119
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,122
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,122
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,126
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,92
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,173
warrior,"(23, 25, 27)",120,132
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,96
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,131
warrior,"(24, 26, 28)",170,173
warrior,"(23, 25, 27)",120,137
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,96
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,134
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,141
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,90
warrior,"(13, 11, 23)",90,98
warrior,"(12, 24, 26)",140,155
warrior,"(11, 23, 25)",120,139
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,149
warrior,"(16, 14, 12)",180,170
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,156
warrior,"(11, 23, 25)",120,143
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,156
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,156
warrior,"(11, 23, 25)",120,146
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,162
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,155
warrior,"(11, 23, 25)",120,149
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,167
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,155
warrior,"(11, 23, 25)",120,151
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,170
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,102
warrior,"(12, 24, 26)",140,154
warrior,"(11, 23, 25)",120,153
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,154
warrior,"(24, 26, 28)",170,171
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,98
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,155
warrior,"(24, 26, 28)",170,167
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,96
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,156
warrior,"(24, 26, 28)",170,163
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,94
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,159
warrior,"(23, 25, 27)",120,174
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,94
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,157
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,93
warrior,"(12, 24, 26)",140,140
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,154
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,92
warrior,"(12, 24, 26)",140,139
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,151
warrior,"(23, 25, 27)",120,173
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,98
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,137
warrior_inv,"(11, 23, 25)",140,157
warrior_inv,"(24, 26, 28)",120,149
warrior_inv,"(23, 25, 27)",170,173
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,100
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,135
warrior_inv,"(11, 23, 25)",140,156
warrior_inv,"(24, 26, 28)",120,147
warrior_inv,"(23, 25, 27)",170,173
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,132
warrior_inv,"(11, 23, 25)",140,155
warrior_inv,"(24, 26, 28)",120,145
warrior_inv,"(23, 25, 27)",170,174
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,131
warrior_inv,"(11, 23, 25)",140,155
warrior_inv,"(24, 26, 28)",120,144
warrior_inv,"(23, 25, 27)",170,175
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,99
warrior_inv,"(12, 24, 26)",120,130
warrior_inv,"(11, 23, 25)",140,154
warrior_inv,"(24, 26, 28)",120,143
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,129
warrior_inv,"(11, 23, 25)",140,154
warrior_inv,"(24, 26, 28)",120,141
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,128
warrior_inv,"(11, 23, 25)",140,153
warrior_inv,"(24, 26, 28)",120,140
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,103
warrior_inv,"(13, 11, 23)",90,93
warrior_inv,"(12, 24, 26)",120,127
warrior_inv,"(11, 23, 25)",140,153
warrior_inv,"(24, 26, 28)",120,139
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,127
warrior_inv,"(11, 23, 25)",140,153
warrior_inv,"(24, 26, 28)",120,137
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,127
warrior_inv,"(11, 23, 25)",140,153
warrior_inv,"(24, 26, 28)",120,137
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,88
warrior_inv,"(12, 24, 26)",120,126
warrior_inv,"(11, 23, 25)",140,152
warrior_inv,"(24, 26, 28)",120,135
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,88
warrior_inv,"(12, 24, 26)",120,125
warrior_inv,"(11, 23, 25)",140,152
warrior_inv,"(24, 26, 28)",120,133
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,87
warrior_inv,"(12, 24, 26)",120,124
warrior_inv,"(11, 23, 25)",140,151
warrior_inv,"(24, 26, 28)",120,131
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,87
warrior_inv,"(12, 24, 26)",120,124
warrior_inv,"(11, 23, 25)",140,150
warrior_inv,"(24, 26, 28)",120,130
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,86
warrior_inv,"(12, 24, 26)",120,124
warrior_inv,"(11, 23, 25)",140,149
warrior_inv,"(24, 26, 28)",120,128
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,86
warrior_inv,"(12, 24, 26)",120,123
warrior_inv,"(11, 23, 25)",140,147
warrior_inv,"(24, 26, 28)",120,126
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,87
warrior_inv,"(12, 24, 26)",120,123
warrior_inv,"(11, 23, 25)",140,146
warrior_inv,"(24, 26, 28)",120,124
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,146
warrior_inv,"(24, 26, 28)",120,122
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,161
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,85
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,121
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,107
warrior_inv,"(14, 12, 24)",90,106
warrior_inv,"(13, 11, 23)",90,64
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,120
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,147
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,77
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,73
warrior_inv,"(14, 12, 24)",90,105
warrior_inv,"(13, 11, 23)",90,76
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,170
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,87
warrior_inv,"(12, 24, 26)",120,119
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,88
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,89
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,90
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,143
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,144
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,144
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,144
warrior_inv,"(24, 26, 28)",120,120
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,122
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,91
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,124
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,124
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,124
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,92
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,145
warrior_inv,"(24, 26, 28)",120,124
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,109
warrior_inv,"(13, 11, 23)",90,94
warrior_inv,"(12, 24, 26)",120,116
warrior_inv,"(11, 23, 25)",140,144
warrior_inv,"(24, 26, 28)",120,122
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,111
warrior_inv,"(13, 11, 23)",90,95
warrior_inv,"(12, 24, 26)",120,113
warrior_inv,"(11, 23, 25)",140,141
warrior_inv,"(24, 26, 28)",120,120
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,179
warrior_inv,"(14, 12, 24)",90,111
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,111
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,118
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,178
warrior_inv,"(14, 12, 24)",90,110
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,110
warrior_inv,"(13, 11, 23)",90,98
warrior_inv,"(12, 24, 26)",120,107
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,114
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,109
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,107
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,115
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,174
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,108
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,115
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,171
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,97
warrior_inv,"(12, 24, 26)",120,108
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,116
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,176
warrior_inv,"(14, 12, 24)",90,107
warrior_inv,"(13, 11, 23)",90,96
warrior_inv,"(12, 24, 26)",120,109
warrior_inv,"(11, 23, 25)",140,137
warrior_inv,"(24, 26, 28)",120,117
warrior_inv,"(23, 25, 27)",170,179
